"city","establishmentname","address","type","lat","lon"
"SMITHERS","LODGE LIQUOR STORE","3251 E  HIGHWAY 16","Private Liquor Store",54.7741782,-127.1563303
"SMITHERS","SMITHERS GLS 046","1200-3664 HWY 16 EAST","BC Liquor Store",54.7808453,-127.1620783
"SMITHERS","TWIN VALLEY INN","3939 YELLOWHEAD 16","Private Liquor Store",54.7904497,-127.178234
"SOINTULA","SOINTULA RETAIL LIQUOR STORE","210 - 1ST STREET","Private Liquor Store",50.6277538,-127.01779
"SOOKE","17 MILE HOUSE LICENSED LIQUOR STORE","5126 SOOKE ROAD","Private Liquor Store",48.3947041,-123.6270475
"SOOKE","BUFFY'S LICENSED LIQUOR STORE","6858 WEST COAST ROAD","Private Liquor Store",48.370616,-123.729394
"SOOKE","SOOKE GLS 229","9050 - 6660 SOOKE RD","BC Liquor Store",48.3791274,-123.7211206
"SOOKE","SOOKE RIVER HOTEL","6309 SOOKE RD","Private Liquor Store",48.385269,-123.702821
"SOUTH PENDER ISLAND","POETS COVE LIQUOR STORE","9801 SPALDING ROAD","Private Liquor Store",48.7481568,-123.2183119
"SPARWOOD","SILVER FOX PUB","614 DOUGLAS FIR ROAD","Private Liquor Store",49.719198,-114.89423
"SPARWOOD","SPARWOOD GLS 028","117 RED CEDAR DR","BC Liquor Store",49.7301955,-114.8852075
"SQUAMISH","MOUNTAIN RETREAT LIQUOR STORE","38922 PROGRESS WAY","Private Liquor Store",49.7160439,-123.148921
"SQUAMISH","SCOTTIES LIQUOR STORE","37991  2ND AVE","Private Liquor Store",49.698756,-123.155333
"SQUAMISH","SQUAMISH GLS 208","40204 GLENALDER PLACE","BC Liquor Store",49.7376982,-123.1337739
"SQUAMISH","SQUAMISH LIQUOR STORE","38241 CLEVELAND AVE","Private Liquor Store",49.702367,-123.1503134
"STEWART","KAJOS COLD BEER & WINE STORE","508 5TH STREET","Private Liquor Store",55.9361219,-129.9942678
"STEWART","KING EDWARD HOTEL COLD BEER AND WINE STORE","405 FIFTH AVENUE","Private Liquor Store",55.9361219,-129.9942678
"STEWART","STEWART GLS 047","415 4TH AVE","BC Liquor Store",55.9351601,-129.9911469
"SUMMERLAND","PEACOCK'S PERCH COLD BEER, WINE & LIQUOR STORE","14216 ROSEDALE AVENUE","Private Liquor Store",49.6062694,-119.6776152
"SUMMERLAND","SUMMERFAIR LIQUOR STORE","9 - 7519 PRAIRIE VALLEY ROAD","Private Liquor Store",49.602597,-119.66633
"SUMMERLAND","SUMMERLAND GLS 086","12 - 13604 VICTORIA RD N","BC Liquor Store",49.603765,-119.683508
"SUN PEAKS","SUNDANCE LIQUOR STORE","7 - 3250 VILLAGE WAY","Private Liquor Store",50.8846194,-119.8774869
"SURREY","BEAR CREEK LIQUOR STORE","UNIT 103 - 13588 88TH AVENUE","Private Liquor Store",49.1619204,-122.8462029
"SURREY","BEREZAN LIQUOR STORE","UNIT 101, 15388  24TH AVENUE","Private Liquor Store",49.0453629,-122.7960713
"SURREY","BEREZAN LRS SURREY ","304 - 6361 152ND STREET","Private Liquor Store",49.118473,-122.801394
"SURREY","BIGRIDGE LIQUOR STORE","5590  152 STREET","Private Liquor Store",49.1043546,-122.8010133
"SURREY","BREWSTER'S LIQUOR EMPORIUM","700 - 7380 KING GEORGE HWY","Private Liquor Store",49.1370335,-122.8443304
"SURREY","CENTRAL CITY LIQUOR STORE","170 CENTRAL CITY 13450 102 AVENUE","Private Liquor Store",49.1529909,-122.7512689
"SURREY","CLAYTON LIQOUR STORE","1 - 18710 FRASER HIGHWAY","Private Liquor Store",49.1237803,-122.7041933
"SURREY","CLOVER CROSSING LIQUOR STORE","413 - 6466  176TH ST","Private Liquor Store",49.119875,-122.734574
"SURREY","CLOVERDALE GLS 070","100 5630 176TH ST","BC Liquor Store",49.1044216,-122.7349156
"SURREY","CLOVERDALE STATION LIQUOR STORE","5858 176 ST","Private Liquor Store",49.1089399,-122.7348151
"SURREY","CLYDESDALE INN BEER, WINE & LIQUOR STORE","17630 56TH AVENUE","Private Liquor Store",49.1039393,-122.7341291
"SURREY","COMPASS POINT INN","9850 KING GEORGE HWY","Private Liquor Store",49.1815133,-122.8454235
"SURREY","DONEGAL'S LIQUOR DEPOT","12054  96TH AVE","Private Liquor Store",49.176994,-122.887591
"SURREY","FLAMINGO MOTOR HOTEL","10768 KING GEORGE HWY","Private Liquor Store",49.1981407,-122.8454628
"SURREY","FLEETWOOD GLS 182","8904 152ND ST","BC Liquor Store",49.164715,-122.800788
"SURREY","GRANDVIEW CORNERS LIQUOR STORE","20  16051  24TH AVE","Private Liquor Store",49.045826,-122.777492
"SURREY","GREEN TIMBERS PUB","9167 148TH ST","Private Liquor Store",49.169611,-122.812496
"SURREY","GUILDFORD GLS 240","1720 - 10335 152ND ST","BC Liquor Store",49.1867917,-122.8009805
"SURREY","GUILDFORD STATION PUB","10176  154TH ST","Private Liquor Store",49.1888338,-122.7954234
"SURREY","HOOK & LADDER LIQUOR STORE","8555  132ND ST","Private Liquor Store",49.1581509,-122.857455
"SURREY","JOLLY MAC'S BEER & WINE STORE","14817  108 AVE","Private Liquor Store",49.199437,-122.811946
"SURREY","KELLY'S LIQUOR STORE","110-7218 KING GEORGE BLVD","Private Liquor Store",49.134332,-122.845268
"SURREY","KINGS CROSS GLS 172","520 - 7488 KING GEORGE BLVD","BC Liquor Store",49.138537,-122.845255
"SURREY","LIQUOR DEPOT (NORTH SURREY)","8410-160TH STREET","Private Liquor Store",49.1558169,-122.7785854
"SURREY","LIQUOR DEPOT AT 88 AVENUE ","12499 88TH AVENUE","Private Liquor Store",49.1630707,-122.8761968
"SURREY","MOOSE SPORTS PUB & GRILL","14974 104TH AVE","Private Liquor Store",49.191318,-122.807492
"SURREY","NORDEL CROSSING GLS 241","UNIT 116 - 12080 NORDEL WAY","BC Liquor Store",49.161098,-122.888604
"SURREY","OCEAN PARK GLS 110","12881 - 16TH AVE","BC Liquor Store",49.031502,-122.865482
"SURREY","PACIFIC LIQUOR STORE","9082A 152ND STREET","Private Liquor Store",49.16786,-122.80103
"SURREY","PENINSULA VILLAGE GLS 183","280 - 15355 24TH AVE","BC Liquor Store",49.0464889,-122.7966081
"SURREY","ROBIN HOOD","13468 72ND AVE","Private Liquor Store",49.133421,-122.849395
"SURREY","SAMZ LIQUOR STORE","19580 56TH AVE","Private Liquor Store",49.1044149,-122.6822722
"SURREY","SEMIAHMOO GLS 006","149 - 1711 - 152ND STREET","BC Liquor Store",49.032936,-122.8030184
"SURREY","SOUTH POINT STATION LIQUOR STORE","3020 - 152 STREET","Private Liquor Store",49.0573159,-122.8008615
"SURREY","THE FIN LIQUOR STORE","225 - 7115  138TH STREET","Private Liquor Store",49.1316174,-122.8400067
"SURREY","TUDOR LIQUOR STORE","3140 KING GEORGE HWY","Private Liquor Store",49.058845,-122.8099438
"SURREY","TURF HOTEL","12411 KING GEORGE BLVD","Private Liquor Store",49.2066,-122.877985
"SURREY","WHALLEY GLS 122","101 10761 KING GEORGE BLVD","BC Liquor Store",49.198219,-122.845926
"SURREY","WHEELHOUSE INN","12867 96 AVENUE","Private Liquor Store",49.177311,-122.865203
"SURREY","","102 & 103 16780 64TH AVENUE","Proposed Store Location",49.1190029,-122.8456585
"SURREY","","104 - 13631 80TH AVENUE","Proposed Store Location",49.148682,-122.8443307
"SURREY","","105 - 106 BLDG 2 18810 72ND AVENUE","Proposed Store Location",49.13332,-122.7011283
"SURREY","","105 - 19228 96TH AVENUE ","Proposed Store Location",49.176395,-122.68929
"SURREY","","138 - 2725 192ND STREET","Proposed Store Location",49.0522,-122.691818
"SURREY","","14340 64TH AVENUE","Proposed Store Location",49.1190694,-122.8250287
"SURREY","","16541 16TH AVENUE","Proposed Store Location",49.031276,-122.764388
"SURREY","","1763 KING GEORGE BOULEVARD","Proposed Store Location",49.0340459,-122.779819
"SURREY","","401/402 - 16033 108TH AVENUE","Proposed Store Location",49.1991833,-122.7772658
"SURREY","","6235 136TH STREET","Proposed Store Location",49.1160629,-122.845634
"SURREY","","8020 128TH STREET / 12829 80TH AVENUE","Proposed Store Location",49.183333,-122.85
"TAHSIS","PARTYTIME LIQUOR STORES (TAHSIS)","187 HEAD BAY ROAD","Private Liquor Store",49.9236822,-126.6554866
"TAYLOR","TAYLOR INN","10440 100TH ST","Private Liquor Store",56.1524295,-120.6822491
"TELKWA","TELKWA PUB","1709 RIVERSIDE ST","Private Liquor Store",54.6961675,-127.0523572
"TERRACE","INN OF THE WEST","4620 LAKELSE AVE","Private Liquor Store",54.5166864,-128.589197
"TERRACE","SKEENA HOTEL","4529 GREIG STREET","Private Liquor Store",54.515386,-128.582862
"TERRACE","TERRACE GLS 052","3240 EBY ST","BC Liquor Store",54.518605,-128.598132
"TERRACE","TERRACE INN LIQUOR STORE","3005 KALUM STREET","Private Liquor Store",54.5137417,-128.5867028
"TERRACE","THORNHILL LIQUOR STORE","2387 THORNHILL ST","Private Liquor Store",54.504844,-128.516347
"THETIS ISLAND","THETIS ISLAND LIQUOR STORE","46 HARBOUR ROAD","Private Liquor Store",48.9770103,-123.6701096
"THORNHILL","NORTHERN MOTOR INN","3086 HIGHWAY 16 EAST","Private Liquor Store",54.512462,-128.542871
"TOFINO","MAQUINNA LIQUOR STORE","120 1ST STREET","Private Liquor Store",49.1533945,-125.908911
"TOFINO","TOFINO GLS 118","328 NEIL ST","BC Liquor Store",49.1520787,-125.9069854
"TRAIL","BEST WESTERN TERRA NOVA HOTEL","1001 ROSSLAND AVE","Private Liquor Store",49.0965631,-117.7136161
"TRAIL","CROWN POINT HOTEL","1389 BAY AVE","Private Liquor Store",49.095764,-117.707097
"TRAIL","TRAIL GLS 51","1629 2ND AVE","BC Liquor Store",49.0967067,-117.7004433
"TRAIL","TUNNEL COLD BEER & WINE","3 SCHOFIELD HIGHWAY","Private Liquor Store",49.098417,-117.731616
"TSAWWASSEN","","UNIT 2 SALISH SEA DRIVE","Proposed Store Location",49.018038,-123.0818253
"TUMBLER RIDGE","TUMBLER RIDGE GLS 169","225 MAIN ST","BC Liquor Store",55.1254454,-120.9992911
"TUMBLER RIDGE","TUMBLER RIDGE INN","275 SOUTHGATE","Private Liquor Store",55.1245188,-120.998101
"UCLUELET","UCLUELET GLS 216","234 MAIN ST","BC Liquor Store",48.942875,-125.546347
"UCLUELET","UCLUELET LIQUOR STORE","1786 PENINSULA","Private Liquor Store",48.9441738,-125.5520558
"VALEMOUNT","LOOSE MOOSE BEER AND WINE STORE","1485  5TH AVE","Private Liquor Store",52.8320726,-119.2725031
"VALEMOUNT","VALEMOUNT GLS 096","1163 - 5TH AVE","BC Liquor Store",52.8320695,-119.2634827
"VALEMOUNT","VALEMOUNT HOTEL LICENSED LIQUOR STORE","1200 MAIN STREET","Private Liquor Store",52.8358123,-119.2629399
"VANCOUVER","1ST AVENUE LIQUOR STORE","243 - 2800 EAST 1ST AVENUE","Private Liquor Store",49.2690541,-123.0459326
"VANCOUVER","28TH & MAIN GLS 237","4423 MAIN STREET","BC Liquor Store",49.2455533,-123.1014822
"VANCOUVER","39TH & CAMBIE GLS 160","5555 CAMBIE STREET","BC Liquor Store",49.2345842,-123.1165604
"VANCOUVER","8TH & CAMBIE GLS 177","2395 CAMBIE STREET","BC Liquor Store",49.2642719,-123.1150986
"VANCOUVER","ALBERNI & BUTE GLS 129","768 BUTE STREET","BC Liquor Store",49.2863526,-123.1261565
"VANCOUVER","APEX LIQUOR MARKET","6509 VICTORIA DRIVE","Private Liquor Store",49.2249344,-123.0659529
"VANCOUVER","ARBUTUS GLS 136","158  - 4255 ARBUTUS ST","BC Liquor Store",49.2487757,-123.1550158
"VANCOUVER","ASTORIA","769 EAST HASTINGS STREET","Private Liquor Store",49.281277,-123.0879565
"VANCOUVER","BIMINI NEIGHBOURHOOD PUB","2018 4TH AVE W","Private Liquor Store",49.2679968,-123.1511738
"VANCOUVER","BOUNDARY CROSSING LIQUOR STORE","3678 EAST HASTINGS STREET","Private Liquor Store",49.2809916,-123.0241599
"VANCOUVER","BREWERY CREEK BEER AND WINE STORE","3045 MAIN ST","Private Liquor Store",49.2579758,-123.1014335
"VANCOUVER","BROADWAY & LILLOOET GLS 300","3150 BROADWAY E","BC Liquor Store",49.2618826,-123.0369463
"VANCOUVER","BROADWAY & MAPLE GLS 117","2088 WEST BROADWAY","BC Liquor Store",49.2637691,-123.1521681
"VANCOUVER","BROADWAY LIQUOR STORE","1169 BROADWAY W","Private Liquor Store",49.2634842,-123.130474
"VANCOUVER","BURRARD LIQUOR STORE","2409 BURRARD STREET","Private Liquor Store",49.2643835,-123.1459557
"VANCOUVER","BUTE STREET GLS 094","1155 BUTE STREET","BC Liquor Store",49.2821075,-123.1331064
"VANCOUVER","CARDERO GLS 112","1655 DAVIE STREET","BC Liquor Store",49.2861132,-123.1394378
"VANCOUVER","CEDAR COTTAGE NEIGHBOURHOOD LIQUOR STORE","3728 CLARK DRIVE","Private Liquor Store",49.2512761,-123.0777635
"VANCOUVER","CHAMPLAIN SQUARE GLS 194","110 - 3150 E 54TH AVE","BC Liquor Store",49.2190881,-123.0401832
"VANCOUVER","COAL HARBOUR LIQUOR STORE","1218 WEST PENDER ST","Private Liquor Store",49.2885346,-123.1242856
"VANCOUVER","COLLINGWOOD-KINGSWAY GLS 113","3436 KINGSWAY AVE","BC Liquor Store",49.2319751,-123.0313771
"VANCOUVER","COMMERCIAL DRIVE GLS 111","1520 COMMERCIAL DRIVE","BC Liquor Store",49.2710301,-123.0693618
"VANCOUVER","CROSSTOWN LIQUOR STORE","568 ABBOTT STREET","Private Liquor Store",49.2798831,-123.1075829
"VANCOUVER","DARBY D. DAWES NEIGHBOURHOOD PUBLIC HOUSE","2001 MACDONALD","Private Liquor Store",49.2680934,-123.1686163
"VANCOUVER","DENMAN BEER WINE AND SPIRITS ","1060 DENMAN STREET","Private Liquor Store",49.2873307,-123.1416737
"VANCOUVER","DUNBAR GLS 102","3453 DUNBAR ST","BC Liquor Store",49.2560178,-123.1855287
"VANCOUVER","DUNBAR LIQUOR BOUTIQUE","5650 DUNBAR ST","Private Liquor Store",49.2350633,-123.1851435
"VANCOUVER","EAST SIDE LIQUOR STORE","1445  41ST AVE E","Private Liquor Store",49.2329046,-123.0759423
"VANCOUVER","ELDORADO LIQUOR STORE ","2310 KINGSWAY","Private Liquor Store",49.2416531,-123.057746
"VANCOUVER","FAIRVIEW COLD BEER AND WINE STORE","898 WEST BROADWAY","Private Liquor Store",49.2632284,-123.123958
"VANCOUVER","FIREFLY FINE WINES AND ALES","500 WEST 12TH AVE","Private Liquor Store",49.2602801,-123.1155198
"VANCOUVER","GRANVILLE LIQUOR STORE","2658 GRANVILLE ST","Private Liquor Store",49.2622243,-123.1385933
"VANCOUVER","HARBOUR CENTRE GLS 053","L1 - 555 W HASTINGS ST","BC Liquor Store",49.2847209,-123.1120338
"VANCOUVER","HIGH POINT BEER WINE SPIRITS","2769 EAST HASTINGS ST","Private Liquor Store",49.2811563,-123.0476121
"VANCOUVER","JERICHO VILLAGE GLS 090","101 - 2083 ALMA ST","BC Liquor Store",49.2681663,-123.1860397
"VANCOUVER","JIMMY'S COLD BEER, WINE STORE","433 ROBSON STREET","Private Liquor Store",49.279497,-123.1169165
"VANCOUVER","KERRISDALE GLS 210","2058 W 41ST AVE","BC Liquor Store",49.234427,-123.1538939
"VANCOUVER","KINGSGATE MALL GLS 123","370 E BROADWAY","BC Liquor Store",49.2622958,-123.0972251
"VANCOUVER","KITSILANO COLD BEER & WINE STORE","2289 WEST BROADWAY AVENUE","Private Liquor Store",49.2641227,-123.1570408
"VANCOUVER","LEGACY LIQUOR STORE (THE)","1633 MANITOBA ST","Private Liquor Store",49.2712623,-123.1066985
"VANCOUVER","LENNOX LIQUOR STORE","1 - 555  12TH AVE W","Private Liquor Store",49.2608741,-123.1163726
"VANCOUVER","LIBERTY WINE MERCHANTS (COMMERCIAL DRIVE)","120-1622 COMMERCIAL ST","Private Liquor Store",49.2700863,-123.0692906
"VANCOUVER","LIBERTY WINES MERCHANTS (10TH AVE)","4583 WEST 10TH AVE","Private Liquor Store",49.2638829,-123.2117428
"VANCOUVER","LIQUOR BARN (CAMBIE)","3415 CAMBIE STREET","Private Liquor Store",49.2547998,-123.1152569
"VANCOUVER","LIQUOR DEPOT (POINT GREY)","3338 WEST BROADWAY","Private Liquor Store",49.2642449,-123.178589
"VANCOUVER","MARK ANTHONY WINES ","962 WEST KING EDWARD AVE","Private Liquor Store",49.2491258,-123.1266281
"VANCOUVER","MARPOLE GLS 038","8495 GRANVILLE ST","BC Liquor Store",49.209417,-123.141334
"VANCOUVER","MOUNTAIN VIEW LIQUOR STORE","4333 FRASER ST","Private Liquor Store",49.2461993,-123.090226
"VANCOUVER","PACIFIC SPIRITS LIQUOR STORE","4474 DUNBAR STREET","Private Liquor Store",49.2463577,-123.1852123
"VANCOUVER","PRINCETON HOTEL","1901 POWELL ST","Private Liquor Store",49.2849583,-123.0652398
"VANCOUVER","ROBSON STREET GLS 233","1716 ROBSON ST","BC Liquor Store",49.2905731,-123.1344726
"VANCOUVER","SHARK CLUB LIQUOR STORE","5503 - 5525 W BOULEVARD","Private Liquor Store",49.3269462,-123.0559476
"VANCOUVER","SHERATON VANCOUVER FINE SPIRITS","1075 HORNBY STREET","Private Liquor Store",49.2800456,-123.1260122
"VANCOUVER","SPIRIT OF HOWE BEER & WINE","1275 GRANVILLE ST","Private Liquor Store",49.2763669,-123.1273981
"VANCOUVER","ST. REGIS FINE WINES & SPIRITS","30  678 DUNSMUIR ST","Private Liquor Store",49.2832995,-123.1160326
"VANCOUVER","STEAMWORKS LICENSEE RETAIL STORE","375 WATER STREET","Private Liquor Store",49.2849885,-123.1107973
"VANCOUVER","SUNRISE COLD BEER & WINE STORE","2889 E  HASTINGS ST","Private Liquor Store",49.2812958,-123.0453205
"VANCOUVER","SUPER 8 VANCOUVER","725 S  E  MARINE DR","Private Liquor Store",49.2115206,-123.0903437
"VANCOUVER","SUTTON PLACE WINE MERCHANT","855 BURRARD ST","Private Liquor Store",49.2826595,-123.1244431
"VANCOUVER","THE BOTTLE SHOP LIQUOR STORE","1489 EAST HASTINGS STREET","Private Liquor Store",49.2814968,-123.0745067
"VANCOUVER","TOBYS BEER STORE","2733 COMMERCIAL DRIVE","Private Liquor Store",49.2601561,-123.0700488
"VANCOUVER","UBC WESBROOK VILLAGE GLS 192","101 - 3313 SHRUM LANE","BC Liquor Store",49.254495,-123.2363483
"VANCOUVER","VALUEON LIQUOR STORE","1450 MARINE DR.","Private Liquor Store",49.2045181,-123.139524
"VANCOUVER","VITI WINE & LAGERS","900 SEYMOUR ST","Private Liquor Store",49.2795449,-123.1204331
"VANCOUVER","WEST COAST LIQUOR COMPANY (FRASER ST)","6295 FRASER ST","Private Liquor Store",49.2273908,-123.0907222
"VANCOUVER","WEST END LIQUOR STORE","961 DENMAN STREET","Private Liquor Store",49.2899014,-123.1381245
"VANCOUVER","WHOLESALE CUSTOMER CENTRE (WCC VANCOUVER) 100","3100 EAST BROADWAY","BC Liquor Store",49.2618897,-123.0390955
"VANCOUVER","YALETOWN GLS 191","1108 PACIFIC BLVD","BC Liquor Store",49.2742748,-123.1196803
"VANCOUVER","YALETOWN LIQUOR STORE ","1116  HAMILTON STREET","Private Liquor Store",49.275636,-123.1213175
"VANCOUVER","","2410 NANAIMO STREET","Proposed Store Location",49.2627138,-123.056378
"VANCOUVER","","2876 RUPERT STREET","Proposed Store Location",49.2586961,-123.0335349
"VANCOUVER","","6542 VICTORIA DRIVE","Proposed Store Location",49.2246065,-123.0657301
"VANCOUVER","","7275 MAIN STREET","Proposed Store Location",49.2187477,-123.1021021
"VANCOUVER","","8180 CHAMPLAIN CRESCENT","Proposed Store Location",49.2109516,-123.0282998
"VANCOUVER","","8440 CAMBIE STREET","Proposed Store Location",49.2098968,-123.1171091
"VANDERHOOF","ABC LIQUOR STORE (VANDERHOOF)","2351 CHURCH STREET","Private Liquor Store",54.0160308,-124.0114908
"VANDERHOOF","GLENS MOTOR HOTEL","190 W  1ST STREET","Private Liquor Store",54.013644,-124.010864
"VANDERHOOF","REID HOTEL","2508 BURRARD AVENUE","Private Liquor Store",54.0169369,-124.0090443
"VANDERHOOF","VANDERHOOF GLS 081","2557 BURRARD ST","BC Liquor Store",54.0173841,-124.0092391
"VERNON","EASTSIDE LIQUOR COMPANY","4209  27TH ST","Private Liquor Store",50.2746191,-119.2664245
"VERNON","KALAMALKA HOTEL","3004 30TH AVE","Private Liquor Store",50.2637663,-119.2710475
"VERNON","LIQUOR DEPOT (VERNON)","#200 - 2401  58TH AVE","Private Liquor Store",50.2885318,-119.262474
"VERNON","LONGHORN PUB","4513 25TH AVE.","Private Liquor Store",50.2564358,-119.3070493
"VERNON","MONASHEE'S 30TH STREET PRIVATE LIQUOR STORE","2922 - 30TH AVE","Private Liquor Store",50.2633859,-119.270423
"VERNON","SILVER STAR LIQUOR STORE","4803 PLEASANT VALLEY ROAD","Private Liquor Store",50.2784971,-119.25477
"VERNON","SIR WINSTON'S LIQUOR STORE","2705 32ND STREET","Private Liquor Store",50.261981,-119.273315
"VERNON","SQUIRES FOUR PUBLIC HOUSE","6301 STICKLE RD","Private Liquor Store",50.2978788,-119.2533148
"VERNON","TORO'S LIQUOR, BEER & WINE STORE","1220 KALAMALKA LAKE ROAD","Private Liquor Store",50.250929,-119.263373
"VERNON","VERNON GLS 135","UNIT 245A, VILLAGE GREEN MALL","BC Liquor Store",50.2670137,-119.2720107
"VERNON","VERNON LODGE HOTEL","3914 32ND ST","Private Liquor Store",50.271435,-119.274788
"VERNON","VERNON SQUARE LIQUOR STORE","300 - 4400 32ND STREET","Private Liquor Store",50.2774827,-119.2754139
"VERNON","VILLAGE GREEN LIQUOR STORE","4801 27TH STREET","Private Liquor Store",50.2830446,-119.2655894
"VICTORIA","BLANSHARD SQUARE GLS 161","787 HILLSIDE AVE","BC Liquor Store",48.4387959,-123.3640738
"VICTORIA","BROADMEAD VILLAGE GLS 181","370 BROADMEAD VILLAGE","BC Liquor Store",48.4614469,-123.3283615
"VICTORIA","CASCADIA FINE WINES ALES & SPIRITS (QUADRA)","2631 QUADRA ST","Private Liquor Store",48.43797,-123.3588508
"VICTORIA","CEDAR HILL GLS 140","3611 SHELBOURNE ST","BC Liquor Store",48.458546,-123.3330754
"VICTORIA","CITY LIQUOR STORE","101 - 1505 ADMIRALS ROAD","Private Liquor Store",48.4481831,-123.4263518
"VICTORIA","COMFORT HOTEL & CONFERENCE CENTRE","3020 BLANSHARD ST","Private Liquor Store",48.4440229,-123.3674944
"VICTORIA","COOK STREET VILLAGE LIQUOR STORE","230 COOK ST","Private Liquor Store",48.4140072,-123.3567665
"VICTORIA","ESQUIMALT GLS 068","1310 ESQUIMALT RD","BC Liquor Store",48.429928,-123.4171811
"VICTORIA","FAIRFIELD GLS 178","1520 FAIRFIELD RD","BC Liquor Store",48.4123818,-123.3393702
"VICTORIA","FORT STREET GLS 218","1960 FOUL BAY RD","BC Liquor Store",48.4309195,-123.3226775
"VICTORIA","GLEN LAKE INN","2668 SOOKE RD","Private Liquor Store",48.4329771,-123.5220363
"VICTORIA","GORGE & TILLICUM GLS 124","2955 TILLICUM RD","BC Liquor Store",48.4489162,-123.3991676
"VICTORIA","HARRIS GREEN LIQUOR EXPRESS","930 VIEW STREET","Private Liquor Store",48.4247531,-123.3582258
"VICTORIA","HILLSIDE BCLS 82","87 - 1644 HILLSIDE AVENUE","BC Liquor Store",48.4456701,-123.335695
"VICTORIA","HILLSIDE LIQUOR STORE","3201 SHELBOURNE STREET","Private Liquor Store",48.4484471,-123.3327243
"VICTORIA","HOTEL RIALTO OAK & BARREL LIQUOR SHOPPE","1450 DOUGLAS STREET","Private Liquor Store",48.4280161,-123.364539
"VICTORIA","INN ON THE HARBOUR","427 BELLEVILLE ST","Private Liquor Store",48.420932,-123.373248
"VICTORIA","JAMES BAY GLS 150","101 - 225 MENZIES ST","BC Liquor Store",48.416009,-123.3732946
"VICTORIA","LIQUOR EXPRESS ON YATES","759 YATES STREET","Private Liquor Store",48.4259008,-123.3626286
"VICTORIA","LIQUOR PLANET","2317 MILLSTREAM ROAD","Private Liquor Store",48.4646531,-123.5005177
"VICTORIA","LIQUOR PLUS","2915 DOUGLAS ST","Private Liquor Store",48.4420039,-123.3686241
"VICTORIA","LOGANS COLD BEER, WINE & LIQUOR STORE","1821 COOK STREET","Private Liquor Store",48.429863,-123.352585
"VICTORIA","RAMADA VICTORIA-VICTORIA WATERWAY HOTEL & CONFERENCE CENTRE","123 GORGE ROAD E","Private Liquor Store",48.4428368,-123.3860531
"VICTORIA","SAANICH GLS 242","1087 MCKENZIE AVE","BC Liquor Store",48.4703814,-123.361325
"VICTORIA","SHARK CLUB BEER WINE SPIRITS","2852 DOUGLAS ST","Private Liquor Store",48.4394648,-123.3684599
"VICTORIA","SPINNAKERS BEER & WINE MERCHANTS","425 SIMCOE STREET","Private Liquor Store",48.4155723,-123.375403
"VICTORIA","SPINNAKERS SPIRIT MERCHANTS LIQUOR STORE","130  176 WILSON STREET","Private Liquor Store",48.4326455,-123.3811957
"VICTORIA","SWANS","510 PANDORA AVENE","Private Liquor Store",48.428659,-123.3689
"VICTORIA","THE LIQUOR STOP","1075 TILLICUM RD","Private Liquor Store",48.445231,-123.4009355
"VICTORIA","THE STRATH ALE, WINE & SPIRIT MERCHANTS","919 DOUGLAS ST","Private Liquor Store",48.4234,-123.365
"VICTORIA","WESTSHORE GLS 125","600 2945 JACKLIN RD","BC Liquor Store",48.4421275,-123.507497
"VICTORIA","WHOLESALE CUSTOMER CENTRE (WCC VICTORIA) 231","2219 GOVERNMENT ST","BC Liquor Store",48.4338699,-123.3672868
"VICTORIA","","1609 FORT STREET","Proposed Store Location",48.426755,-123.335658
"VICTORIA","","3475 QUADRA STREET","Proposed Store Location",48.4547855,-123.3586515
"VIEW ROYAL","CASCADIA LIQUOR ","23 HELMCKEN ROAD ","Private Liquor Store",48.4665609,-123.4288081
"VIEW ROYAL","SIX MILE LIQUOR STORE","498 ISLAND HIGHWAY","Private Liquor Store",48.4555756,-123.4601012
"WARFIELD","WARFIELD LIQUOR STORE","870 SCHOFIELD HWY","Private Liquor Store",49.0911804,-117.7524802
"WASA","INVERMERE LIQUOR STORE","6616 LARCH RD","Private Liquor Store",49.7691869,-115.7373694
"WEST KELOWNA","FRIENDS LICENSED LIQUOR STORE","2210 BOUCHERIE ROAD","Private Liquor Store",49.873003,-119.544584
"WEST KELOWNA","LIQUOR DEPOT AT VINTAGE","102  3000 LOUIE DRIVE","Private Liquor Store",49.8366811,-119.6179173
"WEST KELOWNA","LIQUOR DEPOT AT WESTBANK","100  3645 GOSSET ROAD","Private Liquor Store",49.8329309,-119.6243978
"WEST KELOWNA","WESTSIDE LIQUOR STORE","1747 ROSS RD","Private Liquor Store",49.8608525,-119.5881654
"WEST KELOWNA","WHISKI JACK'S PUB","2442 DROUGHT RD","Private Liquor Store",49.830617,-119.6277028
"WEST KELOWNA","","3099 SHANNON LAKE ROAD","Proposed Store Location",49.8495322,-119.6195816
"WEST VANCOUVER","AMBLESIDE GLS 072","1434 MARINE DRIVE","BC Liquor Store",49.3279444,-123.1552719
"WEST VANCOUVER","CAULFEILD GLS 175","195 5335 HEADLAND DR","BC Liquor Store",49.3507741,-123.2521963
"WEST VANCOUVER","LIBATIONS LIQUOR STORE","2477 MARINE DRIVE","Private Liquor Store",49.3349067,-123.1815423
"WEST VANCOUVER","OCEANSIDE LIQUOR STORE, BEER & WINE","104 - 100 PARK ROYAL ","Private Liquor Store",49.3252564,-123.1335654
